chapter,ref
§32. adhimukticaryābhūmināmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335560
§33. daśadharmacaryāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335566
§34. daśapāramitāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335577
§35. catvāri saṃgrahavastūni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335588
§36. ṭrīṇi śikṣāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=335593
§37. aṣṭadaśaśūnyatā,/polyglotta/index.php?page=record&vid=263&level=2&cid=335597
[saptatriṃśadbodhipakṣa],/polyglotta/index.php?page=record&vid=263&level=2&cid=335616
§38. catvāri smṛtyupasthānanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335617
§39. catvāri prahāṇāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335622
§40. catvāra ṛddhipādāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335631
§41-60,javascript:;
§41. pañcendriyāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=335641
§42. pañcabalāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335647
§43. saptabodhyaṅgāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335653
§44. aṣṭāṅgamārganāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335661
§45. pratyekabuddhapudgalāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335670
§46. śrāvakapudgalakramāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335673
§47. nānāśrāvakanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335694
§48. śrāvakaguṇāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335740
§49. dvādaśadhūtaguṇāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335793
§40. śrāvakabhūmayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335806
§51. ṣaḍanusmṛtayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335814
§52.aśubhabhāvanāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335821
§53. ānāpānabhāvanāvidhiḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335831
§54. ṣoḍaśabhir ākārair visāritāni catvāry āryasatyāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335855
§55. nirvedhabhagakramaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335876
§56. ṣoḍaśacittakṣaṇāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335882
§57. daśajñānāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335899
§58. catvāraḥ pratipadaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335910
§59. yānakramaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335915
§60. indriyavaimātratā,/polyglotta/index.php?page=record&vid=263&level=2&cid=335922
§61-80,javascript:;
§61. pañcagotrāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335926
§62. dvādaśakadharmapravacanam,/polyglotta/index.php?page=record&vid=263&level=2&cid=335932
§63. dharmaparyāyaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=335945
§64. dharmacakranāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335974
§65. saddharmanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=335991
§66. kaṇṭhoktakārikā_ādīnāṃ nāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336096
§67. catvāri dhyānāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336143
§68. samāpattināmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336157
§69. catvāry apramāṇāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336168
§70. aṣṭau vimokṣāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336175
§71. aṣṭāv abhibhvāyatanāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336182
§72. daśakṛtsnāyatanāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336191
§73. trīṇi vimokṣamukhāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336204
§74. catvāri pratisaraṇāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336208
§75. trividhāḥ prajñāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336213
§76. pañcavidyāsthānāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336217
§77. catvāri dharmasamādānāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336223
§78. saptadhanāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336228
§79. ṣaḍanuttaryāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=336236
§80. catvāry adhiṣṭhānāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336243
§81-100,javascript:;
§81. nava pramodyapūrvakā dhasmāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336248
§82. ṣaḍ niḥsaraṇīyadhātavaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336259
§83. catvāri devamanuṣyāṇāṃ cakrāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=336266
§84. tāpasaṃvāraparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336271
§85. yogāṅgāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336300
§86. catvāri vyākaraṇāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336320
§87. trīṇi lakṣaṇāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336325
§88. catvāro ’bhiprāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336329
§89. catvāro ’bhisaṃdhayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336334
§90. śamathavipaśyanāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336339
§91. daśākuśalāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336344
§92. daśakuśalāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336348
§93. puṇyakriyāvastūni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336362
§94. paramārthaparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336368
§95. nirvāṇaparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336387
§95A,/polyglotta/index.php?page=record&vid=263&level=2&cid=336395
§95B,/polyglotta/index.php?page=record&vid=263&level=2&cid=336399
§96. śaraṇaparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336403
§97. mānanāparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336416
§98. spro źiṅ brtson pa la sogs pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=336451
§99. abhayaparyāyaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336481
§100. pañcopādānaskandhāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336494
§101-120,javascript:;
§101. catvāri mahābhūtāni; rūpaskandhanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336500
§102. vedanāskandhanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336576
§103. saṃjñāskandhanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336580
§104. caitasikadharmāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336584
§105. vijñānanamāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336679
§106. dvādaśāyatanāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336690
§107. aṣṭādaśadhātavaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336703
§108. dvāviṃśatīndriyāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=336722
§109. skandhadhātvāyatanendriyāntargatāni pāda_antarāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=336745
§110. rāgāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336852
§111. trayaduḥkhatā,/polyglotta/index.php?page=record&vid=263&level=2&cid=336890
§112. punar aṣṭau duḥkhatāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336894
§113. dvādaśāṅga pratītyasamutpādaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336903
§114. ṣaḍ hetavaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336921
§115. catvāraḥ pratyayāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336928
§116. pañcaphalāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=336933
§117. catvāro yonayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336939
§118. catvāra āhārāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336944
§119. navasattva_āvāsāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336949
§120. aṣṭa_avakṣaṇāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336959
§121-140,javascript:;
§121. trikarmākārā,/polyglotta/index.php?page=record&vid=263&level=2&cid=336968
§122. pañcānantarīyāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=336984
§123. pañcopānantarīyāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=336990
§124. pañcakaṣāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=336996
§125. aṣṭau lokadharmāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337002
§126. nānāguṇanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337011
§127. skyon du brtsi ba’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337103
§128. ṣaḍbhogānām apāyasthānāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337164
§129. anuttaraparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337171
§130. pariśuddhaparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337195
§131. nisṛjāparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337206
§132. kīrttipraśaṃsāparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337269
§133. nindanāparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337287
§134. anukūlapratikūlādayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337305
§135. bṛhatparīttādayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337338
§136. mitrakāryam,/polyglotta/index.php?page=record&vid=263&level=2&cid=337369
§137. amitrakarma,/polyglotta/index.php?page=record&vid=263&level=2&cid=337385
§138. kuśalādayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337396
§139. dharmadeśanāśravaṇādināmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337417
§140. māyādayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337469
§141-160,javascript:;
§141. tyāgādayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337501
§142. hitopakāraparyāyanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337528
§143. blo daṅ bye bra phyed pa’i rnam pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337536
§144. paṇḍitaparyāyanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337549
§145. gambhīraparyāyanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337569
§146. nandiparyāyaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337585
§147. krodhākārāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337603
§148. catvāraḥ puḍgalāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337625
§149. ihaparatrākārāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=337630
§150. vivekādayaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337644
§151. sthānanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337652
§152. bhūmikampitākāraḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337657
§153. prabhāparyāyaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337689
§154. lokadhātavaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337698
§155. catvāro dvīpāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337702
§156. khams gsum gyi rim pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337728
§157. ’dod pa’i khams kyi lha’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337732
§158. bsam gtan daṅ po’i sa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337741
§159. bsam gtan gñis pa’i sa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337746
§160. bsam gtan gsum pa’i sa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337750
§161-180,javascript:;
§161. bsam gtan bźi pa’i sa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337754
§162. gnas gtsaṅ ma’i sa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337758
§163. gzugs med pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337765
§164. laukikadevatāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337770
§165. navagrahāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=337832
§166. aṣṭāviṃśati nakṣatrāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=337842
§167. devanāganāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337871
§168. nāgarājanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=337882
§169. klu phal pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=337965
§170. yakṣāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=338022
§171. gandharvā yathā,/polyglotta/index.php?page=record&vid=263&level=2&cid=338036
§172. asurā yathā,/polyglotta/index.php?page=record&vid=263&level=2&cid=338047
§173. garuḍendranāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338059
§174. kinnarā yathā,/polyglotta/index.php?page=record&vid=263&level=2&cid=338069
§175. mahoragādhipatināmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338080
§176. kuṃbhāṇḍanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338092
§177. maharṣināmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338103
§178. pūrvopadhyāyanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338129
§179. tīrthikāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=338168
§180. ṣaṭ śāstāraḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=338200
§181-200,javascript:;
§181. cakravartirājānaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=338207
§182. cakravartināṃ saptaratnādiguṇakramaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=338268
§183. sātirekaputrasahasrāṇāṃ guṇapaddhatiḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=338285
§184. caturaṅgabalanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338293
§185. pradeśarājanāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338298
§186. pāṇḍavādināmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338312
§187. manuṣyakramaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=338325
§188. catvāro varṇāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=338512
§189. pha ma la sogs pa gñen bśes kyi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=338532
§190. śarīrāṅgapratyaṅgāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338585
§191. lus su ’gyur ba’i rim pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=338722
§193,/polyglotta/index.php?page=record&vid=263&level=2&cid=338728
§194. rgas pa daṅ na ba’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=338740
§195. yul gyi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=338758
§195 girināmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338795
§196. rgya mtsho’i miṅ gi rnam graṅs daṇ chu daṅ gliṅ la sogs pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=338816
§197. śiṅ gi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=338849
§198. mantranāyavanirgatāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=338889
§199. utpātanimittāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=339042
§200. pramāṇatarkanirgatārthāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=339057
§201-220,javascript:;
§201. mu stegs pa rigs pa can gyi gźuṅ las ’byuṅ ba,/polyglotta/index.php?page=record&vid=263&level=2&cid=339176
§202. graṅs can gyi gźuṅ las ’byuṅ ba,/polyglotta/index.php?page=record&vid=263&level=2&cid=339199
§203. spyod pa can gyi gźuṅ la ’byuṅ ba,/polyglotta/index.php?page=record&vid=263&level=2&cid=339237
§204. bye brag pa’i tshig gi don drug la sogs pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339252
§205. tshad ma maṅ po smra ba las ’byuṅ ba,/polyglotta/index.php?page=record&vid=263&level=2&cid=339288
§206. lta ba sna tshogs kyi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339291
§207. caturdaśāvyākṛtamūlāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=339304
§208. tīrthakātmaparyāyāḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=339319
§209. viṃśatiśikharasamudgataḥ satkāyadṛṣṭiśailaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=339336
§210. vyā ka ra ṇa’i skad kyi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339357
§211. saptavibhaktikāyaḥ,/polyglotta/index.php?page=record&vid=263&level=2&cid=339389
§212. yi dags su gtogs pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339405
§213,/polyglotta/index.php?page=record&vid=263&level=2&cid=339420
§215. sems can dmyal ba daṅ gcad ciṅ gtub la sogs pa’i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339571
§216. graṅ ba’i sems can dmyal ba’ʼmiṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339580
§217. aṣṭādaśavidyā sthānāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=339605
§218. bzo’i gnas daṅ sgyu rtsal gyi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339624
§219. rol mo byed pa daṅ spyad kyi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339659
§220. glu dbyaṅs kyi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339679
§221-240,javascript:;
§221. gar thabs kyi rnams graṅs la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339687
§222. brāhmaṇavihārakarmāṇi,/polyglotta/index.php?page=record&vid=263&level=2&cid=339698
§223. bram ze’i las rnam pa drug gi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339717
§224. skad go mthun gyi miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=339724
§225. svargakāmādīnām nāmāni,/polyglotta/index.php?page=record&vid=263&level=2&cid=340017
§226. skabs nas tshig gi phrad du ’byuṅ ba‘i miṅ la,/polyglotta/index.php?page=record&vid=263&level=2&cid=340042
